Tanggal,Banyak Retweet,Tweet,Terjemah,Subjectivity,Polarity,Sentiment,Sentiments,prediction
05/05/2021 03:20,0.0,kpk lemah karena banyak mantan anggota dewan akan bisnis bansos dan lobster,kpk is weak because many former board members are going to the social assistance and lobster business,0.2979166666666666,0.0395833333333333,positif,2,2
05/05/2021 03:23,0.0,pusing banget baca berita dana bansos pakai hura 2 tega jahat,i'm really dizzy reading the news about social assistance funds using hura 2 to be evil,0.4222222222222222,-0.2555555555555555,negatif,1,1
05/05/2021 03:26,0.0,bansos yaa,social assistance,0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 03:26,0.0,bumn bulog tidak sebagai sedia bansos kemensosnya nyari cuan bumn kasih cuan,"bulog's state-owned enterprises are not ready for social assistance, the ministry of social affairs is looking for money. bumn gives money",0.2111111111111111,-0.0111111111111111,negatif,1,1
05/05/2021 03:26,0.0,buzzerp bansos lu,your social support buzzer,0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 03:26,,kemarin 2 tapi nyangkut madam bansos  ,yesterday 2 but stuck madam social assistance ,0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 03:27,0.0,21 juta ganda kalau 1 dicuri tidak 2 1x bansos 300rb 6m embat garong,21 million double if 1 is stolen not 2 1x social assistance 300 thousand 6m embat garong,0.0333333333333333,0.0166666666666666,positif,2,2
05/05/2021 03:28,0.0,bansos kota bogor sasar tinggal dapat bansos 1 keluarga dapat double triple bagi,bogor city social assistance targets only to get social assistance 1 family gets double triple share,0.2833333333333333,0.0166666666666666,positif,2,2
05/05/2021 03:30,1.0,sidik pecat kpk tangan bansos covid 19 benur e-ktp,fingerprints of kpk's hand for social assistance covid 19 fry e-ktp,0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 03:31,0.0,banyak gaya kamu zakat nyombongin saja kamu dana bansos kamu embat goblok,"you have a lot of style, zakat, just bragging about your social assistance funds, you are stupid",0.5333333333333333,-0.3833333333333333,negatif,1,1
05/05/2021 03:35,0.0,maksud korupsi jatah jabat pns non-pajak ingat korupsi bansos pns wajib korupsi pake tukin ato kagak,"the purpose of corruption is the share of non-tax civil servants, remember corruption, social assistance, civil servants are obliged to use corruption or not",0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 03:36,0.0,temu 21 juta data ganda terima bansos aleg pks dpr panggil menteri sosial,meeting 21 million double data received social assistance from aleg pks dpr call the minister of social,0.0444444444444444,0.0222222222222222,positif,2,2
05/05/2021 03:36,0.0,kamu pikir efektif duit utang korup dana bansos mikir tong,do you think that money is effective?,0.8,0.6,positif,2,2
05/05/2021 03:38,0.0,kayane sih neng indo makmur sejahtera bansos lancar tidak ada korupsi perintah bersih kilap,"kayane, indonesia is prosperous, prosperous, smooth social assistance, no corruption, shiny clean orders",0.4222222222222222,0.2666666666666666,positif,2,2
05/05/2021 03:39,0.0,subsidi bunga jamin untuk bantu modal bantu modal umkm pajak umkm tanggung perintah skema bansos msh,guaranteed interest subsidies to help capital support msmes taxes msmes take orders for social assistance schemes still,0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 03:42,0.0,aneh nama madam bansos anak lurah hilang sama ramai islamphobia isu radikal radikul main buzzrp,"it's strange that the name of the madam of social assistance is missing, the son of the village head is missing, with islamophobia, radical issues, playing buzzrp",0.0791666666666666,-0.1041666666666666,negatif,1,1
05/05/2021 03:43,0.0,bansos seperti  ni,social assistance like this,0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 03:48,10.0,aleg pks bukhori yusuf komisi viii dpr ri panggil menteri sosial risma kait lapor,aleg pks bukhori yusuf commission viii dpr ri summons social minister risma hook report,0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 03:48,0.0,banget baca vice korupsi bansos covid kemarin dipake karokean ngebayangin ngorting makan expired rakyat miskin mati lapar halhal maksiat double kill,really read the vice corruption bansos covid yesterday used karokean imagine spending expired food poor people die of hunger things that are immoral to double kill,0.2666666666666666,-0.0666666666666666,negatif,1,1
05/05/2021 03:49,0.0,mencuri bansos tidak hub dengan partai dulu gubernur sumut pks juga curi presiden pks juga curi sapi jenggot agama bajing,"stealing social assistance does not have anything to do with the party, the governor of north sumatra, pks also stole the president, pks also stole cows, religious beards, squirrels",0.1583333333333333,0.0166666666666666,positif,2,2
05/05/2021 03:50,266.0,,,0.0,0.0,netral,0,0
05/05/2021 03:50,0.0,mahal karaoke jakarta pakai duit bansos bayar pakai duit pribadi aku karaoke 80k jam rame rame,"expensive karaoke jakarta uses social assistance money, pays with personal money, i karaoke 80k hours, it's busy",0.3416666666666667,-0.0916666666666666,negatif,1,1
05/05/2021 03:50,3.0,uang pungutan liar kembali uang bansos sikat,illegal levies money back brush social assistance money,0.1888888888888888,-0.1555555555555555,negatif,1,1
05/05/2021 03:50,0.0,jangan diputarbalik benar kalau novel dan kawan-kawan disingkirin bisa itu korupsi bansos sampai petinggi nye sampai madam cilaka deh kamu jegal orang lindung koruptor,"don't turn it around, it's true that if the novel and friends are removed, it could be corruption, social assistance, until the top brass reaches madam cilaka, you thwart people who protect corruptors",0.4055555555555556,0.2944444444444444,positif,2,2
05/05/2021 03:50,0.0,madam bansos mafia kaum oligarki berkalaborasi taipan hitam,madam social assistance mafia oligarchs collaborate with black tycoons,0.25,-0.0666666666666666,negatif,1,1
05/05/2021 03:51,0.0,jabat korup bansos 2 daerah bal oknum 2 manfaatin pandemi seperti korban 2 emang negara sehopeless,official corrupt social assistance 2 areas bal unscrupulous 2 take advantage of the pandemic like victim 2 really a hopeless country,0.3291666666666666,-0.0854166666666666,negatif,1,1
05/05/2021 03:52,0.0,korupsi bansos seperti keren banget adegan film karaoke deal deal an negara darurat ciamik,social assistance corruption looks like a really cool karaoke movie scene deal deal and a nice emergency country,0.5722222222222223,0.3277777777777778,positif,2,2
05/05/2021 03:54,37.0,duga takut klompok tidak lolos tes bangsa syarat asn ngawur insan baik bukan focus korupsi bansos kes politis kalau insan coba dalam duga seleweng apbd dp formula e lebih bayar damkar,"guess fear that the group will not pass the national test, the requirements of asn are inconsequential, good people, not the focus of corruption, social assistance, political cases, if people try to suspect misappropriation of the budget dp formula e, overpayment for firefighters",0.2555555555555556,0.2444444444444444,positif,2,2
05/05/2021 03:54,2.0,lanjut usut korupsi bansos kemensos,continue to investigate corruption in the social assistance ministry of social affairs,0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 03:56,37.0,duga takut klompok tidak lolos tes bangsa syarat asn ngawur insan baik,"i'm afraid that the group will not pass the national test, the conditions for asn are inconsequential, good people",0.75,0.0499999999999999,positif,2,2
05/05/2021 03:59,0.0,sih hukum lapor lupa kereta cepat jakarta-bandung proyek mangkrak covid but risma bilang 21 juta terima bansos palsu puluh lipat biaya formula e,"it's legal to report forgetting the jakarta-bandung high-speed train project stalled, but risma said 21 million received fake social assistance, ten times the cost of formula e",0.3166666666666666,-0.0666666666666666,negatif,1,1
05/05/2021 03:59,0.0,sp3 blbi rekomendasi sidik bilang sidik tidak lolos tangan mega korupsi bansos tapi blbi di sp3 sehat,sp3 blbi fingerprint recommendation says fingerprints don't pass the hands of the social assistance mega corruption but blbi on sp3 is healthy,0.2833333333333333,0.2666666666666666,positif,2,2
05/05/2021 04:00,7.0,dpr panggil risma kait 21 juta data ganda terima bansos,dpr calls risma hook 21 million double data receive social assistance,0.0333333333333333,0.0166666666666666,positif,2,2
05/05/2021 04:05,0.0,bau sembako bansos,the smell of social assistance groceries,0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 04:06,0.0,bansos receh situ waras data ganda 21 jt bilang mensos bantu sunat juli tolol kamu zer zer zer,"social assistance is cheap, it's sane, double data, 21 million, says the social minister helps circumcise july, you idiot zer zer zer",0.3266666666666666,-0.0666666666666666,negatif,1,1
05/05/2021 04:11,0.0,korupsi dana bansos benar musuh miskin musuh rakyat public enemy,corruption of social assistance funds is true enemy of the poor enemy of the people public enemy,0.3458333333333333,-0.0041666666666666,negatif,1,1
05/05/2021 04:11,1.0,yaolo anak bansos,yaolo social assistance boy,0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 04:12,0.0,markas koruptor bansos gimana nih,how is the headquarters of the social assistance corruptors?,0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 04:12,0.0,sliweran berita dana bansos dipake karaoke tarik pl balik,sliweran news of social assistance funds used karaoke pull back,0.0333333333333333,0.0166666666666666,positif,2,2
05/05/2021 04:13,0.0,seperti maling uang bansos atw dengan kader pdip nama ngilang berkas korupsi bansos,"like stealing social assistance money or with pdip cadres, the name of eliminating social assistance corruption files",0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 04:14,0.0,rampok bansos pdip rampok payudara nasdem,rob social assistance pdip rob nasdem breasts,0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 04:14,0.0,kebanyakan gugur tanya madam bansos jaya koruptor hidup korupsi sikat uang negara,"most of the dead ask madam bansos jaya, corruptors, live corruption, brush off state money",0.4666666666666666,0.1454545454545454,positif,2,2
05/05/2021 04:15,0.0,2 pecat sidik senior tangkap suap kpu sangka harun masiku suap bansos covid wawasan korupsi kelas kakap berani bongkar pecat,2 seniors sacked fingerprints caught bribes kpu thought harun masiku bribed social assistance covid insight big class corruption dared to sack,0.0833333333333333,0.0166666666666666,positif,2,2
05/05/2021 04:15,38.0,firli bahuri bongkar 21 juta data ganda terima bansos salur abal-abal,"firli bahuri unloads 21 million double data, receives fake social assistance channels",0.3555555555555555,-0.1555555555555555,negatif,1,1
05/05/2021 04:17,0.0,akal arah lidi korupsi bansos,sense of direction for social assistance corruption,0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 04:17,0.0,iya buzzer bansos biar bansos sasar teroris terima bansos juga bukan buzzer salur bansos tuju juliari hukum mati,"yes, social assistance buzzer, so that social assistance targets terrorists, receive social assistance, not the social assistance channel buzzer, to go to juliari, the death penalty",0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 04:19,0.0,lip  di 21 juta data bansos ganda dpr mensos pahlawan,lip at 21 million double social assistance data dpr social minister of heroes,0.0444444444444444,0.0222222222222222,positif,2,2
05/05/2021 04:19,0.0,maksud kamu korupsi bansos covid e-ktapi hitung milyar wkyg buta mata hati mati sebagai anak bangsa,you mean the corruption of social assistance covid e-kbut count billion wkyg blind eyes and hearts die as children of the nation,0.4736111111111111,-0.2597222222222222,negatif,1,1
05/05/2021 04:20,0.0,21 juta akun bodong bansos lapor bu risma wauu sungguh jahat,21 million fake social assistance accounts report bu risma wauu really bad,0.5777777777777778,-0.3888888888888888,negatif,1,1
05/05/2021 04:20,1.0,data ganda terima bansos risma panggil dpr,double data receive social assistance risma call dpr,0.0333333333333333,0.0166666666666666,positif,2,2
05/05/2021 04:22,0.0,tepat fraksi fekaes bu mensos benarcc,"exactly the faeces fraction, the minister of social affairs is right cc",0.2841269841269841,0.1896825396825396,positif,2,2
05/05/2021 04:25,5.0,bansos misteri,mystery assistance,0.0,0.0,netral,0,0
05/05/2021 04:25,0.0,ouwhh korupsi bansos jancuukk,ouwhh corruption of social assistance jancuukk,0.0666666666666666,0.0333333333333333,positif,2,2
05/05/2021 04:27,50.0,rizal ramli firli bahuri bongkar 21 juta data ganda terima bansos salur abal-abal,rizal ramli firli bahuri unloads 21 million double data to receive fake social assistance channels,0.3555555555555555,-0.1555555555555555,negatif,1,1
05/05/2021 04:28,0.0,emak bpk saya kalau lagi susah diem lagi duit diem sampai anggap keluarga kalau dapat bansos seperti  orang 2 itu aneh gitu lihat padahal hey orang tua saya nyembunyiin susah anjir,"my father's mother, when it's hard to shut up, the money stays still until she considers family if you get social assistance like people 2, it's weird to see even though hey my parents are hiding it's hard",0.5375,-0.2625,negatif,1,1
05/05/2021 04:28,0.0,tega curi hak rakyat pandemi covid 19 rakyat butuh bantu ekonomi merosot harga banting murah tidak beli daya beli anjlok penmencuri bansos roboh negara,"the heart to steal the rights of the people, the covid 19 pandemic, the people need to help the economy decline",0.0,0.0,netral,0,0
